,허가번호,경도,위도
82673,322018110045580,126.934864,37.571242
82712,322020110028437,126.93755,37.575711
86860,322014110008412,126.907975,37.552842
86861,322014110008413,126.905483,37.551522
86862,322014110009958,126.903742,37.554542
86863,322014110009959,126.90435,37.557069
86864,322014110009963,126.904731,37.559658
86865,322014110009964,126.906728,37.556911
86866,322014110009965,126.901406,37.556403
86867,322014110009966,126.9067,37.555786
86868,322014110022134,126.909214,37.556511
86869,322014110022135,126.910856,37.55485
86870,322014110022136,126.904028,37.552806
86871,322014110022137,126.902308,37.558836
86872,322014110025135,126.901922,37.554317
86881,322014110069037,126.905994,37.553689
86882,322015110000987,126.909219,37.5576
86883,322015110001012,126.907217,37.551322
86905,322015110054281,126.908147,37.554286
86906,322015110054283,126.905378,37.554881
86928,322016110005064,126.909572,37.556642
86939,322016110033824,126.901539,37.556439
86940,322016110033825,126.90665,37.556144
86941,322016110033829,126.908856,37.559247
86942,322016110034091,126.905378,37.554872
86943,322016110034105,126.909214,37.556511
86944,322016110034796,126.907975,37.552842
86945,322016110035430,126.90305,37.559178
86946,322016110035431,126.903839,37.556953
86947,322016110035432,126.908417,37.558233
86948,322016110035478,126.901922,37.554317
86949,322016110036739,126.900844,37.555317
86950,322016110036783,126.903742,37.554542
86951,322016110042354,126.907947,37.554942
86952,322016110042939,126.910128,37.556961
86953,322016110045047,126.906597,37.555758
86954,322016110045804,126.907217,37.551322
86955,322016110045816,126.905483,37.551522
86956,322016110046726,126.910581,37.555108
86957,322016110057383,126.906828,37.5593
86969,322016110082157,126.909572,37.556642
86970,322016110082158,126.909572,37.556642
86971,322016110082159,126.909572,37.556642
86972,322016110082160,126.909572,37.556642
86973,322016110082161,126.909572,37.556642
86974,322016110082162,126.909572,37.556642
86975,322016110084955,126.907978,37.552808
86982,322017110004746,126.909572,37.556642
86983,322017110009292,126.902308,37.558836
86987,322017110023639,126.902864,37.551775
86988,322017110023641,126.904472,37.551764
86989,322017110023642,126.904197,37.552758
86996,322017110043473,126.905906,37.553639
87000,322018110006709,126.906828,37.5593
87001,322018110006710,126.907386,37.557667
87002,322018110006711,126.905147,37.558978
87003,322018110006712,126.903906,37.55795
87018,322018110021579,126.907711,37.553892
87023,322018110027157,126.910133,37.556997
87028,322018110033805,126.909211,37.556478
87032,322018110036383,126.902872,37.553614
87035,322018110036735,126.903917,37.557986
87043,322018110047503,126.909267,37.555206
87048,322018110053298,126.902761,37.555956
87055,322018110059995,126.904519,37.551742
87060,322018110064159,126.902808,37.551744
87069,322018110066676,126.904731,37.559658
87096,322019110051557,126.902864,37.551775
87158,322020110039797,126.908389,37.558247
87184,322021110014866,126.904669,37.556142
87189,322021110023322,126.904697,37.556036
87243,322023110007798,126.910428,37.556197
87244,322023110007799,126.910133,37.556997
87251,322023110044450,126.909267,37.555197
87356,322014110009957,126.898717,37.558369
87357,322014110009959,126.90435,37.557069
87358,322014110009961,126.904631,37.561775
87359,322014110009962,126.905461,37.560783
87360,322014110009963,126.904731,37.559658
87361,322014110009965,126.901406,37.556403
87362,322014110014907,126.904797,37.562894
87363,322014110017649,126.901464,37.564622
87364,322014110019286,126.9003,37.559222
87365,322014110022137,126.902308,37.558836
87366,322014110022138,126.901761,37.561525
87367,322014110037284,126.898003,37.559992
87368,322014110045158,126.902281,37.564592
87379,322015110000975,126.903733,37.560533
87393,322015110033318,126.9015,37.564567
87394,322015110050925,126.9015,37.564567
87399,322015110074691,126.900242,37.560897
87415,322016110030733,126.899097,37.561056
87416,322016110033824,126.901539,37.556439
87417,322016110033826,126.898717,37.558369
87418,322016110035430,126.90305,37.559178
87419,322016110035431,126.903839,37.556953
87420,322016110035501,126.902731,37.564786
87421,322016110036731,126.901761,37.561525
87422,322016110036732,126.905461,37.560783
87423,322016110036734,126.89905,37.561047
87424,322016110041128,126.904631,37.561775
87425,322016110041999,126.906286,37.560817
87426,322016110042618,126.904797,37.562894
87427,322016110046441,126.898039,37.559928
87428,322016110057383,126.906828,37.5593
87433,322016110078051,126.902739,37.564764
87434,322016110082163,126.904025,37.563042
87435,322016110082164,126.904025,37.563042
87436,322016110082165,126.904025,37.563042
87437,322016110082166,126.904025,37.563042
87438,322016110082167,126.904025,37.563042
87439,322016110082168,126.904025,37.563042
87440,322016110082169,126.904025,37.563042
87449,322017110009292,126.902308,37.558836
87453,322017110014134,126.903733,37.560533
87471,322018110006709,126.906828,37.5593
87472,322018110006711,126.905147,37.558978
87473,322018110006712,126.903906,37.55795
87490,322018110011107,126.9015,37.564567
87491,322018110014025,126.898806,37.556956
87498,322018110036735,126.903917,37.557986
87502,322018110053298,126.902761,37.555956
87515,322018110066676,126.904731,37.559658
87524,322018110068873,126.901567,37.559569
87677,322023110041103,126.906533,37.562567
87684,322024110023826,126.906842,37.560689
94205,322014110014717,126.830928,37.533042
94206,322014110014718,126.829464,37.530653
94207,322014110014722,126.833853,37.535769
94208,322014110017163,126.830278,37.536536
94209,322014110020746,126.8311,37.532275
94210,322014110020893,126.836864,37.532753
94211,322014110022592,126.827492,37.533506
94212,322014110024018,126.826286,37.532783
94213,322014110024546,126.831503,37.534808
94214,322014110024585,126.833106,37.533742
94215,322014110025073,126.833864,37.530725
94246,322015110059629,126.826686,37.531022
94251,322016110034386,126.833014,37.533653
94252,322016110034387,126.8312,37.536042
94253,322016110034388,126.833933,37.530689
94254,322016110036298,126.826686,37.531022
94255,322016110036299,126.831503,37.534808
94256,322016110041956,126.833853,37.535769
94257,322016110041969,126.827394,37.533444
94258,322016110050266,126.829464,37.530653
94263,322016110082239,126.831106,37.532239
94264,322016110082240,126.8311,37.532275
94268,322017110041949,126.836842,37.532736
94269,322017110042651,126.826286,37.532783
94271,322017110057706,126.833633,37.529622
94274,322018110011117,126.834261,37.532889
94275,322018110031154,126.832625,37.532469
94278,322018110031873,126.828586,37.533861
94283,322018110053635,126.828586,37.533861
94290,322018110060063,126.833353,37.531867
94295,322018110061607,126.837014,37.5328
94299,322018110069012,126.833247,37.536853
94300,322018110069015,126.830278,37.536536
94342,322020110008290,126.833011,37.529481
94454,322014110014719,126.848992,37.526917
94455,322014110014720,126.844494,37.525872
94456,322014110014724,126.848136,37.522242
94457,322014110016368,126.844525,37.528269
94458,322014110017162,126.844683,37.52245
94459,322014110020914,126.841094,37.524
94460,322014110020916,126.846092,37.522761
94461,322014110021645,126.849067,37.5258
94462,322014110022590,126.846617,37.522506
94463,322014110022805,126.840608,37.524753
94464,322014110025046,126.841072,37.526217
94476,322014110073224,126.841072,37.526217
94488,322015110026735,126.8425,37.528997
94503,322016110002992,126.842067,37.52775
94506,322016110024488,126.841939,37.523522
94508,322016110028373,126.847225,37.526394
94509,322016110028380,126.842689,37.521972
94513,322016110031047,126.843144,37.524678
94515,322016110034141,126.8466,37.527911
94516,322016110034350,126.841072,37.526228
94517,322016110034355,126.844494,37.525872
94518,322016110034357,126.849067,37.5258
94519,322016110034361,126.841939,37.523522
94520,322016110034366,126.842603,37.524611
94521,322016110034372,126.844683,37.52245
94522,322016110034528,126.848992,37.526917
94525,322016110041958,126.847983,37.521997
94526,322016110043153,126.840611,37.523836
94527,322016110044381,126.843036,37.526589
94528,322016110044970,126.844525,37.528269
94529,322016110046765,126.842511,37.528972
94550,322017110037129,126.847225,37.526394
94551,322017110038955,126.8455,37.524414
94554,322018110029060,126.842689,37.521972
94555,322018110034402,126.846092,37.522761
94562,322018110069007,126.846736,37.524958
94563,322018110069011,126.843231,37.524717
94604,322019110073625,126.849653,37.523625
94640,322021110003493,126.843819,37.5271
94799,322014110014717,126.830928,37.533042
94800,322014110014718,126.829464,37.530653
94801,322014110014722,126.833853,37.535769
94802,322014110017163,126.830278,37.536536
94803,322014110020746,126.8311,37.532275
94804,322014110022592,126.827492,37.533506
94805,322014110023896,126.826283,37.535794
94806,322014110024018,126.826286,37.532783
94807,322014110024546,126.831503,37.534808
94808,322014110024585,126.833106,37.533742
94809,322014110025036,126.828192,37.536642
94845,322015110059629,126.826686,37.531022
94848,322015110076570,126.824683,37.533822
94850,322016110004048,126.824831,37.531717
94855,322016110034386,126.833014,37.533653
94856,322016110034387,126.8312,37.536042
94857,322016110034529,126.827464,37.537733
94858,322016110036297,126.825022,37.532539
94859,322016110036298,126.826686,37.531022
94860,322016110036299,126.831503,37.534808
94861,322016110041948,126.826283,37.535794
94862,322016110041956,126.833853,37.535769
94863,322016110041965,126.824672,37.533814
94864,322016110041969,126.827394,37.533444
94865,322016110042047,126.826111,37.534167
94866,322016110050266,126.829464,37.530653
94873,322016110082233,126.828192,37.536642
94874,322016110082234,126.828192,37.536642
94875,322016110082239,126.831106,37.532239
94876,322016110082240,126.8311,37.532275
94879,322017110042651,126.826286,37.532783
94880,322017110044243,126.825022,37.532539
94884,322018110011117,126.834261,37.532889
94885,322018110031154,126.832625,37.532469
94888,322018110031873,126.828586,37.533861
94893,322018110053635,126.828586,37.533861
94899,322018110060063,126.833353,37.531867
94903,322018110069015,126.830278,37.536536
95056,322014110014720,126.844494,37.525872
95057,322014110015365,126.836311,37.522531
95058,322014110017161,126.838978,37.528442
95059,322014110017162,126.844683,37.52245
95060,322014110020914,126.841094,37.524
95061,322014110020915,126.839758,37.521569
95062,322014110022805,126.840608,37.524753
95063,322014110025046,126.841072,37.526217
95064,322014110028761,126.838592,37.524111
95076,322014110073224,126.841072,37.526217
95091,322015110054047,126.838083,37.522
95100,322016110002992,126.842067,37.52775
95101,322016110024488,126.841939,37.523522
95103,322016110028380,126.842689,37.521972
95106,322016110031047,126.843144,37.524678
95108,322016110034349,126.838511,37.5265
95109,322016110034350,126.841072,37.526228
95110,322016110034353,126.838697,37.523969
95111,322016110034355,126.844494,37.525872
95112,322016110034356,126.838439,37.528219
95113,322016110034360,126.839672,37.521617
95114,322016110034361,126.841939,37.523522
95115,322016110034366,126.842603,37.524611
95116,322016110034372,126.844683,37.52245
95117,322016110034940,126.836311,37.522531
95118,322016110043153,126.840611,37.523836
95119,322016110044381,126.843036,37.526589
95128,322016110081994,126.836317,37.522497
95129,322016110081995,126.836317,37.522497
95133,322017110028951,126.838978,37.528442
95135,322017110038955,126.8455,37.524414
95139,322018110029060,126.842689,37.521972
95147,322018110066177,126.842428,37.520736
95148,322018110069011,126.843231,37.524717
95203,322021110003493,126.843819,37.5271
95342,322014110014721,126.830506,37.539261
95343,322014110017158,126.827869,37.5421
95344,322014110017163,126.830278,37.536536
95345,322014110017277,126.827028,37.540919
95346,322014110017278,126.825831,37.540114
95347,322014110020918,126.830397,37.539006
95348,322014110023896,126.826283,37.535794
95349,322014110023920,126.826472,37.537933
95350,322014110024587,126.822622,37.539067
95351,322014110025036,126.828192,37.536642
95352,322014110026570,126.827028,37.540919
95393,322016110028376,126.832511,37.539803
95395,322016110034387,126.8312,37.536042
95396,322016110034391,126.831281,37.538214
95397,322016110034529,126.827464,37.537733
95398,322016110034534,126.8262,37.539578
95399,322016110034535,126.825831,37.540114
95400,322016110041241,126.832511,37.539783
95401,322016110041948,126.826283,37.535794
95402,322016110041949,126.830506,37.539261
95403,322016110042047,126.826111,37.534167
95404,322016110042130,126.822639,37.53875
95407,322016110082233,126.828192,37.536642
95408,322016110082234,126.828192,37.536642
95412,322017110010755,126.822639,37.53875
95413,322017110011835,126.824522,37.540597
95414,322017110025143,126.827039,37.540892
95415,322017110033195,126.830181,37.539014
95416,322017110033196,126.828028,37.542183
95417,322017110037133,126.832506,37.539828
95418,322017110057418,126.826453,37.537922
95429,322018110066174,126.828089,37.539142
95432,322018110068650,126.827925,37.5401
95433,322018110068660,126.829067,37.538722
95434,322018110069015,126.830278,37.536536
95513,322022110038050,126.823353,37.540144
95532,322024110006302,126.828494,37.539744
96615,322014110005042,126.871992,37.524678
96616,322014110006020,126.872767,37.519731
96617,322014110012145,126.871969,37.525481
96618,322014110012151,126.877803,37.523483
96622,322014110017167,126.876272,37.518414
96623,322014110017171,126.875378,37.520639
